Unnamed: 0,Complex_Phrase,complex_percentage,frequency,length,aoa
4367,symphonies,15.0,2.79,10,
4368,synapses,100.0,2.83,8,
4369,systemic,15.0,3.74,8,14.26
4370,tackle,62.5,4.15,6,9.3
4371,tackled,90.0,3.35,7,
4372,tactic,40.0,3.71,6,11.0
4373,tactics,40.0,4.17,7,
4374,tail,15.0,4.34,4,3.7
4375,tailored,100.0,3.56,8,
4377,talks,0.0,4.61,5,
4378,tallest,10.0,3.5,7,
4379,tanning,20.0,3.31,7,
4381,target,30.0,4.82,6,7.58
4382,targeted,25.0,4.22,8,
4383,targeting,25.0,3.99,9,
4384,targets,5.0,4.29,7,
4386,tasked,10.0,3.53,6,
4387,taught,30.0,4.68,6,
4388,teammate,45.0,3.84,8,6.17
4389,tear,20.0,4.35,4,4.89
4390,technical,5.0,4.75,9,10.5
4391,technically,0.0,4.1,11,
4392,technician,10.0,3.7,10,8.82
4393,technique,0.0,4.47,9,11.9
4394,technology,0.0,5.09,10,9.06
4395,teen,0.0,4.33,4,7.95
4396,teenage,100.0,4.14,7,6.94
4397,teenager,20.0,4.09,8,7.22
4398,teens,10.0,4.16,5,7.84
4399,teeth,10.0,4.58,5,
4400,telephone,0.0,4.41,9,4.63
4401,telescope,20.0,3.75,9,6.95
4402,televised,7.5,3.53,9,7.95
4403,television,0.0,4.79,10,4.11
4404,temperature,10.0,4.64,11,6.17
4405,temperatures,0.0,4.33,12,
4406,tension,0.0,4.22,7,9.72
4407,tentacled,0.0,1.87,9,
4408,tentacles,65.0,3.2,9,
4409,tenth,10.0,3.92,5,
4410,tenure,70.0,3.93,6,15.79
4411,term,10.0,5.23,4,8.28
4412,termed,25.0,3.62,6,
4413,terminology,40.0,3.68,11,11.11
4414,termites,70.0,2.95,8,
4415,terms,5.0,5.1,5,
4416,terrain,80.0,3.94,7,10.95
4417,terrible,35.0,4.71,8,5.56
4418,territorial,5.0,3.91,11,10.11
4419,territory,18.571428571428573,4.6,9,8.94
4420,terror,10.0,4.26,6,8.79
4421,terrorist,10.0,4.35,9,12.76
4422,tether,60.0,2.96,6,10.67
4423,text,10.0,5.01,4,7.78
4424,texted,60.0,3.45,6,
4425,thaw,50.0,3.18,4,8.11
4426,theater,15.0,4.35,7,6.94
4427,themselves,0.0,5.16,10,
4430,theories,4.0,4.22,8,
4431,theory,0.0,4.88,6,9.37
4432,therapy,10.0,4.52,7,12.0
4433,thereby,10.0,4.03,7,
4435,thermonuclear,30.0,2.67,13,14.71
4437,thoroughfares,100.0,2.58,13,
4439,thousand,0.0,4.64,8,6.6
4441,threaten,80.0,3.94,8,8.95
4442,threatened,66.0,4.36,10,
4443,threatening,55.0,4.19,11,
4444,threatens,65.0,3.75,9,
4445,threats,10.0,4.28,7,
4447,threshold,40.0,4.03,9,11.9
4448,threw,20.0,4.46,5,
4449,thrillers,30.0,2.97,9,
4450,throne,10.0,4.11,6,7.28
4451,throttle,90.0,3.47,8,10.61
4452,throughout,27.5,4.99,10,
4453,throwing,10.0,4.4,8,
4454,thrown,20.0,4.4,6,
4456,thymine,20.0,2.01,7,15.0
4457,tide,20.0,4.05,4,6.68
4459,tier,10.0,4.16,4,12.22
4461,tightened,40.0,3.29,9,
4462,tightening,30.0,3.3,10,
4464,timeline,40.0,4.15,8,
4465,timpani,90.0,2.19,7,10.64
4466,tiring,24.0,3.37,6,7.55
4467,title,20.0,5.1,5,6.32
4468,titles,10.0,4.41,6,
4469,tobacco,0.0,4.19,7,7.39
4470,token,10.0,3.82,5,7.58
4471,toll,17.5,4.08,4,8.37
4472,tomorrow,10.0,5.02,8,
4473,tonnes,0.0,3.72,6,
4475,topped,70.0,3.92,6,
4476,topple,100.0,2.95,6,7.37
4477,torching,55.0,2.42,8,
4478,tore,10.0,3.71,4,
4479,torture,35.0,4.15,7,10.7
4480,tortured,60.0,3.78,8,
4481,tossed,80.0,3.75,6,
4482,tough,10.0,4.77,5,5.47
4483,tourism,0.0,4.28,7,9.53
4484,tourists,10.0,4.06,8,
4485,tournaments,80.0,3.84,11,
4486,touted,90.0,3.19,6,
4487,towards,10.0,5.06,7,
4488,towel,10.0,3.94,5,3.22
4489,toxins,60.0,3.5,6,
4490,trace,40.0,4.19,5,6.84
4491,tracery,90.0,2.26,7,11.62
4492,track,10.0,5.02,5,6.94
4493,trackers,20.0,3.1,8,
4494,trade,10.0,5.12,5,6.42
4495,traders,10.0,3.95,7,
4496,trading,5.0,4.63,7,
4497,tradition,0.0,4.5,9,8.05
4498,traditional,30.0,4.84,11,10.0
4499,traditionally,30.0,4.06,13,
4500,traffickers,80.0,3.01,11,
4501,tragedy,62.5,4.14,7,10.21
4502,tragic,60.0,4.08,6,8.37
4503,tragically,70.0,3.26,10,
4504,traitor,40.0,3.69,7,9.44
4505,trans,0.0,4.41,5,
4506,transaction,10.0,4.21,11,11.2
4507,transcribed,70.0,3.16,11,
4508,transcript,15.0,3.7,10,13.53
4509,transcription,20.0,3.54,13,12.47
4510,transferred,50.0,4.36,11,
4511,transforming,50.0,3.65,12,
4512,transition,70.0,4.46,10,10.39
4513,transparency,85.0,3.9,12,11.0
4514,transported,20.0,3.88,11,
4515,trapping,40.0,3.38,8,
4516,trash,10.0,4.42,5,4.47
4517,trauma,80.0,4.14,6,9.72
4519,traveled,10.0,4.06,8,
4520,travelled,0.0,3.98,9,
4521,treated,0.0,4.71,7,
4522,treatment,0.0,5.01,9,8.11
4523,treaty,32.0,4.31,6,9.84
4526,trematodes,50.0,1.66,10,
4527,trend,40.0,4.51,5,10.84
4528,trending,50.0,3.62,8,
4529,trial,13.333333333333334,4.87,5,9.16
4530,tribunal,30.0,3.88,8,13.59
4531,tributaries,100.0,3.15,11,
4532,tributes,80.0,3.27,8,
4534,triggered,90.0,3.99,9,
4535,triggering,30.0,3.48,10,
4536,trillion,0.0,3.79,8,8.94
4537,trilogy,20.0,3.86,7,10.7
4538,trim,40.0,3.89,4,6.95
4539,troop,10.0,3.69,5,8.35
4540,troops,13.0,4.64,6,
4541,trophies,45.0,3.67,8,
4542,tropical,60.0,4.18,8,9.05
4543,trouble,15.0,4.79,7,4.56
4544,troubled,26.666666666666668,3.91,8,7.21
4545,trove,50.0,3.04,5,14.45
4546,truce,32.5,3.52,5,8.8
4547,truthful,10.0,3.42,8,6.28
4548,trypanosome,30.0,1.33,11,
4549,tuberculosis,0.0,3.58,12,12.11
4550,tumbled,100.0,3.01,7,
4551,tunnel,40.0,4.24,6,5.89
4552,tusks,65.0,2.8,5,
4553,tweeted,30.0,4.09,7,
4554,twentieth,20.0,3.8,9,
4556,twice,10.0,4.84,5,
4557,twin,10.0,4.34,4,6.06
4558,typically,10.0,4.62,9,
4559,unable,10.0,4.61,6,7.78
4560,unacceptable,30.0,3.87,12,9.94
4561,unalloyed,100.0,2.03,9,16.5
4562,unannounced,42.5,3.05,11,8.9
4563,unanswered,50.0,3.31,10,7.94
4564,unauthorized,73.33333333333333,3.57,12,10.28
4565,unblock,30.0,2.72,7,9.05
4566,unblocked,20.0,2.59,9,9.61
4567,uncertain,25.0,3.99,9,8.37
4568,uncertainty,35.0,4.03,11,12.25
4569,unchanged,12.0,3.74,9,8.47
4570,unconditionally,70.0,3.16,15,
4572,undergo,20.0,3.81,7,10.89
4573,undergoing,10.0,3.71,10,
4574,undergone,30.0,3.58,9,
4575,underground,25.0,4.32,11,7.37
4576,underlying,70.0,4.17,10,12.1
4577,undermine,40.0,3.65,9,12.47
4578,undermined,50.0,3.32,10,
4579,undermines,80.0,3.13,10,
4580,underneath,30.0,4.08,10,
4581,underscore,100.0,2.97,10,12.21
4582,underscores,100.0,2.92,11,
4583,understood,5.0,4.58,10,
4584,underwent,70.0,3.65,9,
4585,undisclosed,60.0,3.37,11,11.37
4586,unease,40.0,2.78,6,8.42
4587,unemployment,17.142857142857142,4.22,12,10.95
4588,unexpected,80.0,4.23,10,10.17
4589,unfolded,70.0,3.16,8,
4590,unidentified,25.0,3.61,12,9.95
4591,union,3.3333333333333335,5.08,5,9.39
4592,unique,20.0,4.75,6,8.63
4593,unleashed,100.0,3.47,9,
4594,unleashing,80.0,2.85,10,
4595,unlocked,30.0,3.76,8,
4596,unnamed,20.0,3.57,7,8.71
4597,unoccupied,20.0,2.93,10,8.8
4598,unpopular,10.0,3.72,9,8.2
4599,unprecedented,85.0,3.82,13,13.16
4600,unrest,85.0,3.61,6,10.5
4601,unsanctioned,100.0,2.36,12,14.11
4602,unsophisticated,100.0,2.57,15,12.56
4603,unsubtle,100.0,1.97,8,
4604,unsuccessfully,20.0,3.28,14,
4605,unusually,10.0,3.76,9,
4606,unveiled,100.0,3.76,8,
4607,unwinnable,70.0,2.29,10,11.35
4608,update,20.0,4.69,6,9.0
4609,upgraded,20.0,3.93,8,
4610,upper,10.0,4.72,5,7.56
4611,uprising,58.333333333333336,3.74,8,11.17
4613,upwards,20.0,3.75,7,
4614,uracil,20.0,1.97,6,
4615,urged,53.333333333333336,4.01,5,
4616,urgent,0.0,4.15,6,8.68
4617,urges,10.0,3.69,5,
4618,urging,90.0,3.68,6,
4619,usage,10.0,4.23,5,10.74
4620,username,7.5,3.76,8,
4621,usernames,10.0,2.89,9,
4622,usher,90.0,3.51,5,9.35
4623,usually,0.0,5.15,7,
4624,vacationing,80.0,2.86,11,
4625,vaguely,80.0,3.47,7,
4626,valuable,30.0,4.51,8,8.56
4627,value,0.0,5.15,5,6.78
4628,values,0.0,4.67,6,
4629,valuing,15.0,3.08,7,
4630,vandalism,86.66666666666667,3.33,9,12.0
4631,vanes,65.0,2.3,5,
4632,vanished,100.0,3.72,8,
4633,vanishing,80.0,3.27,9,8.32
4634,varied,10.0,4.03,6,
4635,vast,10.0,4.49,4,9.63
4636,vehicle,2.2222222222222223,4.76,7,6.58
4637,venture,30.0,4.26,7,11.21
4638,venue,30.0,4.25,5,12.16
4639,venues,60.0,3.92,6,
4640,verified,10.0,3.94,8,
4641,verify,5.0,3.88,6,10.28
4642,version,10.0,5.07,7,8.11
4643,versions,25.0,4.35,8,
4644,vertebrae,60.0,3.21,9,
4645,vertebrates,40.0,2.96,11,
4647,vessel,22.5,4.27,6,9.94
4648,vessels,18.181818181818183,4.2,7,
4649,via,0.0,5.02,3,
4650,viability,40.0,3.44,9,14.3
4651,vicinity,90.0,3.8,8,10.28
4652,vicious,80.0,3.83,7,9.53
4653,victim,37.142857142857146,4.56,6,9.39
4654,victory,15.0,4.73,7,7.53
4655,vied,50.0,2.45,4,
4656,viewed,10.0,4.31,6,
4657,villa,0.0,4.2,5,10.5
4658,vine,10.0,3.73,4,6.95
4659,violated,40.0,3.91,8,
4660,violates,35.0,3.49,8,
4661,violating,10.0,3.73,9,
4662,violation,10.0,4.15,9,10.94
4663,violations,50.0,3.99,10,
4664,violent,6.666666666666667,4.46,7,7.61
4665,violin,0.0,3.74,6,7.45
4666,virtual,15.0,4.32,7,10.39
4667,virulently,90.0,2.09,10,
4668,virus,0.0,4.42,5,9.5
4669,visa,10.0,4.13,4,12.17
4670,visible,5.0,4.39,7,8.05
4671,vision,10.0,4.63,6,6.58
4672,visited,10.0,4.5,7,
4673,vitae,10.0,2.8,5,
4674,vital,30.0,4.38,5,10.28
4675,vocal,50.0,4.16,5,8.0
4676,volunteered,90.0,3.63,11,
4678,voting,0.0,4.62,6,
4679,vowed,65.0,3.39,5,
4680,vulnerable,80.0,4.21,10,12.32
4681,wage,10.0,4.44,4,11.06
4682,waged,70.0,3.2,5,
4683,wagon,10.0,3.9,5,5.22
4684,waited,10.0,4.26,6,
4685,wake,6.666666666666667,4.76,4,5.63
4689,warfare,20.0,4.05,7,8.95
4690,warily,100.0,2.39,6,
4691,warned,10.0,4.18,6,
4692,warning,0.0,4.59,7,6.11
4693,warring,0.0,3.14,7,10.44
4694,warship,5.384615384615385,3.15,7,10.44
4695,wartime,30.0,3.59,7,8.22
4696,watchdog,63.333333333333336,3.19,8,9.39
4698,waters,10.0,4.45,6,
4699,wave,5.0,4.62,4,4.26
4701,waves,10.0,4.37,5,
4702,weaken,10.0,3.49,6,7.95
4703,weakening,30.0,3.4,9,
4704,weakness,10.0,4.19,8,8.44
4705,wealth,10.0,4.51,6,8.76
4706,wealthiest,60.0,3.29,10,
4707,weaponry,80.0,3.36,8,11.3
4708,weapons,10.0,4.75,7,
4709,wears,30.0,4.08,5,
4710,web,10.0,4.74,3,5.37
4711,wedged,100.0,2.9,6,
4712,weighing,10.0,3.84,8,
4713,weighs,0.0,3.69,6,
4714,weight,0.0,5.02,6,6.53
4715,welfare,30.0,4.43,7,11.11
4719,werent,10.0,2.92,6,
4720,wheat,10.0,4.01,5,6.53
4721,whereas,0.0,4.41,7,
4722,wherever,10.0,4.27,8,
4724,whom,7.5,4.85,4,
4726,widely,40.0,4.54,6,
4727,wider,20.0,4.24,5,
4728,widespread,46.25,4.19,10,9.39
4729,widower,50.0,3.03,7,9.42
4730,wild,10.0,4.8,4,6.11
4731,willing,5.0,4.72,7,8.58
4732,willingness,45.0,3.82,11,8.79
4733,winding,33.333333333333336,3.71,7,
4734,winds,6.666666666666667,4.22,5,
4735,winger,10.0,3.57,6,13.27
4736,wings,10.0,4.44,5,
4737,winners,10.0,4.43,7,
4738,winning,10.0,4.98,7,
4741,withdraw,40.0,4.05,8,9.89
4742,withdrawal,44.0,4.05,10,9.78
4743,withdrawn,60.0,3.9,9,
4744,withholds,50.0,2.2,9,
4745,witness,50.0,4.52,7,8.74
4746,woke,10.0,4.22,4,
4747,won,10.0,5.2,3,
4749,workforce,20.0,3.94,9,11.17
4750,workings,0.0,3.38,8,8.2
4751,worldwide,10.0,4.54,9,
4752,worsening,60.0,3.15,9,10.84
4753,worst,16.0,4.93,5,
4754,worth,15.0,5.16,5,
4755,wound,10.0,4.24,5,7.52
4756,wounded,26.153846153846153,4.32,7,
4757,wounding,35.0,3.15,8,
4758,wounds,10.0,4.07,6,
4759,woven,40.0,3.56,5,
4760,wrapped,90.0,4.15,7,
4761,wreckage,100.0,3.29,8,8.47
4762,written,10.0,5.09,7,
4763,wrongdoing,40.0,3.26,10,9.75
4764,yelling,50.0,4.04,7,
4765,yells,10.0,3.45,5,
4766,yesterdays,10.0,2.56,10,
4767,yield,70.0,4.16,5,8.0
4768,yields,40.0,3.89,6,
4769,youthful,20.0,3.58,8,8.79
4770,yuan,0.0,3.7,4,
4772,zombies,50.0,3.77,7,
4773,zone,10.0,4.72,4,8.79
4776,a,4.545454545454546,7.36,1,
4777,abbas,0.0,3.41,5,
4779,lands,0.0,4.37,5,
4780,act,4.285714285714286,5.3,3,6.42
4781,s,4.375,5.86,1,
4782,land,7.0,5.22,4,5.22
4783,rights,10.454545454545457,5.19,6,
4784,above,5.0,5.2,5,
4785,level,5.714285714285714,5.41,5,6.0
4787,tanks,5.0,4.27,5,
4788,abu,0.0,4.01,3,
4790,award,7.5,4.88,5,7.5
4792,and,4.470588235294118,7.41,3,
4793,to,5.166666666666667,7.43,2,
4795,bolden,10.0,2.52,6,
4796,audio,0.0,4.47,5,9.32
4799,care,4.285714285714286,5.56,4,5.65
4804,de,0.0,5.23,2,
4805,la,2.5,5.05,2,
4809,field,10.0,5.24,5,6.1
4810,al,10.0,5.16,2,
4811,-,0.0,0.0,1,
4812,areas,10.0,5.15,5,
4813,music,10.0,5.52,5,3.81
4817,killer,10.0,4.47,6,6.48
4818,amber,10.0,3.97,5,9.28
4819,room,10.0,5.39,4,4.22
4822,system,6.153846153846154,5.56,6,9.9
4825,art,7.333333333333333,5.29,3,6.21
4826,painter,5.0,3.93,7,5.6
4827,as,3.0,6.77,2,
4828,of,4.082397003745318,7.4,2,
4831,first,6.25,6.11,5,
4832,press,1.6666666666666667,5.16,5,6.4
4833,professor,5.0,4.9,9,10.89
4834,aborigines,0.0,2.95,10,
4838,guns,20.0,4.66,4,
4839,baa,10.0,2.92,3,
4840,atoll,10.0,2.85,5,14.65
4841,news,4.444444444444445,5.44,4,6.16
4842,area,7.857142857142857,5.46,4,6.58
4843,banking,5.0,4.35,7,9.0
4849,german,5.0,4.95,6,
4850,football,15.0,5.11,8,4.84
4853,best,2.5,5.84,4,
4855,second,3.3333333333333335,5.63,6,4.68
4856,driver,2.5,4.75,6,4.95
4857,nick,10.0,4.59,4,
4858,king,10.0,5.17,4,5.42
4861,rat,10.0,4.17,3,5.11
4862,bobby,10.0,4.22,5,
4866,state,11.25,5.78,5,6.39
4871,keita,10.0,2.69,5,
4872,boulevard,0.0,3.7,9,
4875,reals,0.0,2.73,5,
4880,group,6.666666666666667,5.57,5,5.94
4882,said,5.0,6.01,4,
4883,britten,0.0,2.71,7,
4884,an,1.8571428571428572,6.53,2,
4887,roux,10.0,3.01,4,15.0
4890,the,3.84,7.73,3,
4892,",",0.0,0.0,1,
4893,c,0.0,5.33,1,
4894,video,7.0,5.43,5,8.06
4897,islands,6.666666666666667,4.5,7,
4898,cape,10.0,4.3,4,
4899,worked,10.0,5.16,6,
4900,champ,10.0,3.9,5,7.53
4901,car,8.75,5.45,3,3.37
4902,champions,0.0,4.5,9,
4906,tool,0.0,4.56,4,5.37
4907,china,0.0,5.1,5,
4909,fishing,2.857142857142857,4.47,7,4.72
4910,ships,7.25,4.55,5,
4911,fund,17.5,4.82,4,9.56
4912,law,11.818181818181818,5.46,3,8.33
4913,city,2.5,5.61,4,6.56
4915,barons,10.0,3.17,6,
4918,cold,20.0,5.02,4,3.95
4919,war,7.916666666666667,5.46,3,7.67
4920,colin,10.0,4.09,5,
4924,council,5.0,5.08,7,10.63
4925,on,5.333333333333333,6.91,2,
4927,street,10.0,5.28,6,4.58
4928,crime,6.5,4.89,5,7.67
4929,was,5.0,6.82,3,
4930,into,8.0,6.11,4,
4933,danish,0.0,3.91,6,
4937,banks,6.0,4.69,5,
4941,dharma,20.0,3.27,6,
4945,at,2.2222222222222223,6.7,2,
4946,fort,0.0,4.45,4,
4949,records,10.0,4.9,7,
4954,trump,10.0,4.93,5,11.23
4956,boles,10.0,2.47,5,
4957,dutch,20.0,4.41,5,
4960,earth,5.0,5.06,5,5.37
4961,eastern,6.25,4.78,7,8.61
4962,el,0.0,4.56,2,
4970,whose,0.0,5.07,5,
4971,fighters,0.0,4.21,8,
4972,service,2.5,5.49,7,8.0
4973,sailors,5.0,3.75,7,
4976,one,3.75,6.47,3,
4977,members,5.0,5.35,7,
4978,fox,0.0,4.66,3,
4984,in,4.7988505747126435,7.27,2,
4989,grand,4.571428571428571,4.91,5,6.68
4990,cordon,5.0,3.14,6,13.43
4991,with,6.923076923076923,6.85,4,
4992,flowers,10.0,4.64,7,
4994,world,1.25,5.89,5,5.32
4996,green,7.5,5.13,5,3.79
4997,village,8.75,4.82,7,7.84
4999,pilar,0.0,2.82,5,
5000,jets,0.0,4.09,4,
5001,groups,2.5,5.12,6,
5002,bay,10.0,4.73,3,8.67
5003,guard,10.0,4.73,5,6.25
5009,wolf,0.0,4.35,4,4.5
5010,pack,0.0,4.66,4,6.55
5011,daily,10.0,5.07,5,6.0
5012,health,2.5,5.44,6,7.56
5013,high,12.5,5.75,4,4.58
5016,hockey,0.0,4.42,6,5.44
5017,houses,0.0,4.72,6,
5018,human,0.0,5.35,5,4.83
5019,is,2.857142857142857,7.07,2,
5023,motor,0.0,4.53,5,7.42
5024,speedway,0.0,3.23,8,9.0
5026,code,0.0,5.08,4,8.11
5027,internet,20.0,5.06,8,12.33
5028,search,7.5,4.96,6,8.72
5029,officers,2.5,4.87,8,
5030,iron,0.0,4.74,4,7.32
5033,missions,5.0,4.2,8,
5034,year,6.25,5.96,4,5.24
5036,style,6.0,5.11,5,7.58
5044,bosch,10.0,3.3,5,
5045,johnny,10.0,4.35,6,
5047,josh,10.0,4.35,4,
5053,space,2.0,5.23,5,5.67
5054,center,2.0,5.19,6,6.57
5058,kim,10.0,4.59,3,
5061,mi,0.0,4.3,2,
5062,m,0.0,5.39,1,
5070,belt,10.0,4.42,4,4.62
5072,las,10.0,4.28,3,
5075,save,5.0,5.14,4,5.44
5076,her,5.0,6.3,3,
5077,party,2.592592592592593,5.49,5,4.58
5079,mans,0.0,3.68,4,
5081,officer,4.0,5.03,7,6.5
5083,local,7.777777777777778,5.43,5,8.79
5091,airlines,0.0,4.19,8,
5094,bodies,20.0,4.69,6,
5095,actions,6.666666666666667,4.82,7,
5098,mark,10.0,5.05,4,
5099,meadows,10.0,3.6,7,
5100,miles,20.0,5.0,5,
5104,sea,3.3333333333333335,5.06,3,4.74
5105,medal,0.0,4.39,5,6.83
5106,freedom,0.0,4.86,7,7.05
5107,supplies,10.0,4.48,8,
5109,police,2.5,5.33,6,5.05
5112,sports,5.0,4.94,6,
5113,course,10.0,5.44,6,
5115,mp,0.0,4.29,2,
5117,militia,10.0,3.88,7,12.0
5121,fats,0.0,3.58,4,
5122,man,3.3333333333333335,5.82,3,3.11
5129,later,10.0,5.49,5,
5131,more,5.0,6.36,4,
5136,sans,5.0,3.58,4,
5137,allies,20.0,4.27,6,
5138,soldiers,6.666666666666667,4.7,8,
5140,station,12.5,5.01,7,7.11
5142,mot,0.0,3.1,3,10.62
5143,naval,10.0,4.24,5,9.7
5144,navy,6.666666666666667,4.57,4,7.15
5145,sixth,5.0,4.38,5,
5148,new,4.285714285714286,6.25,3,4.72
5149,york,0.0,5.37,4,
5152,meeting,7.5,5.15,7,5.72
5155,north,0.0,5.34,5,6.55
5156,not,6.666666666666667,6.69,3,
5157,by,4.5,6.66,2,
5158,will,0.0,6.45,4,7.53
5159,be,7.5,6.79,2,5.11
5160,pressed,5.0,4.12,7,
5164,order,0.0,5.49,5,6.26
5165,saint,0.0,4.41,5,
5166,six,0.0,5.29,3,
5167,teams,7.5,4.97,5,
5169,bin,0.0,4.22,3,4.68
5171,down,16.458333333333332,5.88,4,
5172,otto,10.0,3.67,4,
5174,our,5.555555555555555,6.14,3,
5175,empire,0.0,4.54,6,8.44
5176,peter,10.0,4.88,5,
5177,open,14.0,5.48,4,5.0
5178,polish,0.0,4.29,6,8.06
5179,pm,0.0,4.69,2,
5180,beata,0.0,2.15,5,
5183,pope,10.0,4.38,4,8.83
5184,john,10.0,5.38,4,
5186,i,0.0,7.09,1,
5187,flag,10.0,4.58,4,5.33
5191,crown,10.0,4.56,5,7.8
5192,results,6.666666666666667,5.23,7,
5193,da,0.0,4.54,2,
5194,prize,0.0,4.59,5,
5195,pussy,0.0,4.24,5,9.58
5197,ria,0.0,3.03,3,
5203,singh,10.0,4.04,5,
5205,brooking,10.0,1.98,8,
5206,roman,0.0,4.5,5,9.52
5209,controllers,10.0,3.68,11,
5210,leader,0.0,4.95,6,6.9
5212,bridge,13.333333333333334,4.77,6,5.58
5214,screen,0.0,4.85,6,5.84
5215,actors,0.0,4.4,6,
5216,general,7.5,5.47,7,8.05
5219,games,0.0,5.44,5,
5220,unit,2.0,4.95,4,7.79
5221,office,0.0,5.4,6,6.68
5222,after,6.666666666666667,6.11,5,
5225,simple,10.0,5.08,6,6.89
5226,plan,6.25,5.29,4,6.78
5228,do,3.3333333333333335,6.35,2,3.6
5230,sir,0.0,5.06,3,6.37
5238,south,10.0,5.4,5,6.06
5239,coast,0.0,4.87,5,6.43
5241,spiro,0.0,2.72,5,
5242,st,0.0,5.2,2,
5246,standard,0.0,5.03,8,9.2
5247,poor,0.0,5.09,4,6.11
5249,cup,2.5,5.11,3,3.57
5250,finals,0.0,4.45,6,
5251,back,14.583333333333334,6.04,4,
5252,bank,3.0,5.16,4,6.44
5253,bombers,30.0,3.79,7,
5254,summer,5.0,5.23,6,4.33
5255,film,2.5,5.2,4,6.95
5257,supreme,0.0,4.69,7,8.47
5258,for,7.083333333333333,7.01,3,
5259,r,0.0,5.35,1,
5260,t,0.0,5.43,1,
5261,month,5.0,5.25,5,5.79
5264,case,8.0,5.55,4,6.74
5266,big,10.0,5.67,3,2.89
5267,question,0.0,5.35,8,6.16
5268,thus,10.0,4.91,4,
5269,far,8.0,5.5,3,
5270,this,0.0,6.82,4,
5271,end,0.0,5.68,3,4.28
5272,tour,0.0,4.99,4,7.17
5274,transport,0.0,4.68,9,10.38
5279,true,10.0,5.4,4,
5281,:,0.0,0.0,1,
5285,pages,0.0,4.62,5,
5287,peace,9.25925925925926,5.02,5,6.32
5289,bases,5.0,4.18,5,
5291,un,2.5,4.62,2,
5292,us,3.0,6.04,2,
5293,from,1.25,6.63,4,
5295,united,0.0,5.47,6,
5297,russia,0.0,4.93,6,
5298,studios,10.0,4.1,7,
5299,larger,0.0,4.82,6,
5301,reports,13.333333333333334,4.9,7,
5302,vertebrate,0.0,2.97,10,10.55
5303,vester,10.0,1.68,6,
5304,lee,10.0,4.73,3,
5305,vice,2.5,4.71,4,12.5
5308,lane,5.0,4.57,4,7.0
5309,virgin,0.0,4.35,6,10.63
5310,mary,0.0,4.78,4,
5317,walking,5.0,4.86,7,
5318,dead,13.333333333333334,5.19,4,5.17
5319,wall,4.444444444444445,5.04,4,3.79
5320,crimes,6.666666666666667,4.43,6,
5322,post,0.0,5.43,4,8.11
5324,western,15.0,5.01,7,6.67
5325,interviews,10.0,4.36,10,
5327,hearts,0.0,4.44,6,
5328,ii,0.0,5.02,2,
5329,powers,0.0,4.7,6,
5331,young,15.0,5.43,5,4.61
5332,artist,3.3333333333333335,4.8,6,6.78
5335,sale,16.666666666666668,4.99,4,6.76
5336,between,5.0,5.77,7,
5337,higher,5.0,5.18,6,
5338,lion,0.0,4.25,4,4.42
5339,long,13.333333333333334,5.81,4,
5340,time,7.5,6.29,4,5.16
5341,place,3.3333333333333335,5.71,5,4.95
5342,rich,0.0,4.91,4,6.32
5343,rising,10.0,4.52,6,
5344,users,10.0,4.8,5,
5345,account,5.0,5.21,7,8.26
5346,name,0.0,5.61,4,3.68
5347,across,10.0,5.25,6,
5348,acting,5.0,4.82,6,
5349,balance,5.0,4.76,7,9.89
5350,units,10.0,4.77,5,
5351,over,12.22222222222222,6.08,4,
5352,another,0.0,5.74,7,
5353,acts,6.666666666666667,4.64,4,
5354,workers,15.0,4.95,7,
5355,live,5.0,5.54,4,6.1
5357,all,0.0,6.52,3,
5358,necessary,5.0,4.91,9,7.55
5359,supervision,15.0,3.94,11,8.9
5360,shooter,10.0,4.05,7,8.0
5361,along,10.0,5.38,5,
5362,lines,20.0,4.95,5,
5363,regions,10.0,4.53,7,
5364,amazing,10.0,5.1,7,5.22
5366,things,10.0,5.74,6,
5367,that,6.25,7.01,4,
5368,part,12.222222222222223,5.78,4,5.11
5369,problem,7.5,5.4,7,6.06
5370,off,18.833333333333332,5.93,3,
5371,angry,10.0,4.66,5,4.45
5372,public,6.666666666666667,5.57,6,8.47
5374,anyone,0.0,5.38,6,
5375,applying,0.0,4.24,8,
5376,aqua,30.0,3.43,4,
5377,are,5.0,6.74,3,
5378,thought,6.666666666666667,5.59,7,
5379,projects,10.0,4.81,8,
5380,usual,5.0,4.62,5,8.89
5381,firms,6.666666666666667,4.38,5,
5382,their,4.545454545454546,6.33,5,
5384,pressure,8.571428571428571,5.01,8,8.95
5385,society,10.0,5.17,7,8.7
5386,up,16.11111111111111,6.39,2,
5387,generals,10.0,3.72,8,
5388,should,0.0,5.99,6,
5389,door,5.714285714285714,5.08,4,3.05
5390,backed,20.0,4.26,6,
5391,against,1.4285714285714286,5.68,7,
5392,bad,10.592592592592592,5.53,3,2.79
5393,red,5.0,5.32,3,3.68
5394,plans,0.0,5.01,5,
5395,wire,10.0,4.43,4,4.89
5396,hands,3.3333333333333335,5.16,5,
5397,trees,10.0,4.69,5,
5398,barren,20.0,3.4,6,11.12
5399,out,13.148148148148149,6.38,3,
5400,them,3.3333333333333335,6.19,4,
5401,being,10.0,5.95,5,
5402,late,12.5,5.34,4,5.28
5404,training,30.0,5.18,8,8.5
5405,finish,5.0,4.91,6,6.32
