Unnamed: 0,Complex_Phrase,complex_percentage,frequency,length,aoa,aoa_test_based,syllable_count
4264,stint,90.0,3.61,5,13.06,12.0,1
4260,stigmatize,100.0,2.22,10,,12.0,3
4255,stellar,45.0,3.76,7,11.53,12.0,2
4174,sounding,10.0,3.9,8,,12.0,2
4234,starred,25.0,3.71,7,,12.0,2
4233,stark,50.0,4.01,5,,12.0,1
2697,impasse,93.33333333333331,2.96,7,14.92,12.0,2
2746,indignation,100.0,3.08,11,13.18,12.0,4
2752,infamous,40.0,3.75,8,11.0,12.0,3
2758,infrastructure,75.0,4.46,14,13.41,12.0,4
2807,intermittent,100.0,3.39,12,13.0,12.0,4
4106,shrapnel,80.0,3.15,8,12.06,12.0,2
4165,solvent,90.0,3.44,7,12.65,12.0,2
4164,solvency,75.0,2.71,8,13.71,12.0,3
2709,impoverished,100.0,3.35,12,13.26,12.0,5
2841,irreparable,60.0,2.91,11,12.44,12.0,5
2726,incoherent,80.0,3.09,10,13.84,12.0,4
2707,imposing,80.0,3.73,8,,12.0,3
4355,sustained,65.0,4.19,9,,12.0,3
2512,genus,36.666666666666664,3.73,5,12.33,12.0,2
4012,scrotum,50.0,2.85,7,14.44,12.0,2
2456,format,10.0,4.47,6,11.47,12.0,2
2439,footage,37.5,4.31,7,9.41,12.0,2
3982,sanctions,31.428571428571427,3.95,9,,12.0,2
4412,termed,25.0,3.62,6,,12.0,2
2450,forefront,100.0,3.52,9,11.76,12.0,3
2917,legacy,55.0,4.37,6,9.63,12.0,3
4319,successor,40.0,3.99,9,12.24,12.0,3
4276,strategic,44.166666666666664,4.43,9,11.05,12.0,3
4273,strained,75.0,3.53,8,,12.0,2
4267,stocks,10.0,4.28,6,,12.0,1
4289,stronghold,80.0,3.42,10,9.78,12.0,2
4313,subversive,60.0,3.21,10,13.81,12.0,3
4308,substantially,50.0,3.96,13,,12.0,3
4306,subsequent,75.0,4.39,10,13.05,12.0,3
4028,sector,0.0,4.66,6,13.0,12.0,2
3803,relentless,100.0,3.51,10,9.89,12.0,3
4840,atoll,10.0,2.85,5,14.65,12.0,2
3533,preferential,50.0,3.21,12,12.59,12.0,4
1700,compulsory,70.0,3.7,10,12.16,12.0,4
3554,prestige,70.0,3.75,8,11.59,12.0,2
3556,presumptive,100.0,2.82,11,12.89,12.0,3
1704,concept,20.0,4.77,7,11.44,12.0,2
3558,prevailing,100.0,3.55,10,12.26,12.0,3
1709,concerted,40.0,3.27,9,14.88,12.0,3
5304,lee,10.0,4.73,3,,12.0,1
1646,commentary,10.0,4.19,10,11.89,12.0,4
1649,commissioned,75.0,3.96,12,,12.0,4
3279,offshoot,100.0,2.98,8,13.0,12.0,2
1668,compassionate,80.0,3.55,13,11.74,12.0,4
1669,compatible,70.0,3.97,10,10.16,12.0,4
5302,vertebrate,0.0,2.97,10,10.55,12.0,3
3584,problematic,20.0,3.87,11,11.63,12.0,4
1796,convoy,50.0,3.71,6,12.28,12.0,2
1800,copal,50.0,1.76,5,,12.0,2
3587,proceedings,35.0,4.18,11,,12.0,3
1811,corruption,43.0,4.35,10,11.17,12.0,3
3257,obscene,80.0,3.46,7,11.83,12.0,2
3256,obliged,85.0,3.77,7,,12.0,3
1733,confirmed,26.25,4.67,9,,12.0,2
1736,conform,20.0,3.53,7,10.5,12.0,2
3254,objective,30.0,4.36,9,12.72,12.0,3
3238,notably,0.0,4.01,7,,12.0,3
1602,clout,80.0,3.23,5,16.86,12.0,1
3440,picturesque,80.0,3.5,11,13.06,12.0,3
1494,caption,10.0,3.72,7,8.94,12.0,2
1429,breach,10.0,4.13,6,11.72,12.0,1
3380,partisan,70.0,3.81,8,14.05,12.0,3
3407,pending,26.666666666666668,4.02,7,11.85,12.0,2
5467,effects,0.0,4.89,7,,12.0,2
1465,bureaucrat,100.0,2.84,10,12.74,12.0,3
1510,cathode,90.0,3.03,7,14.6,12.0,2
1592,clemency,90.0,2.97,8,14.12,12.0,3
1593,cleric,0.0,3.38,6,11.89,12.0,2
3313,ouster,75.0,2.72,6,13.07,12.0,2
3453,pivotal,80.0,3.5,7,12.0,12.0,3
3333,overshadowed,100.0,3.23,12,,12.0,5
3468,plethora,100.0,3.24,8,12.86,12.0,3
1816,councilman,60.0,3.17,10,11.91,12.0,3
1991,deterioration,90.0,3.43,13,12.65,12.0,5
3164,myriad,70.0,3.49,6,11.94,12.0,2
2006,devious,100.0,3.03,7,9.79,12.0,2
1931,degenerate,85.0,3.33,10,13.45,12.0,4
3188,nave,30.0,3.06,4,12.54,12.0,1
3187,nautical,15.0,3.49,8,11.39,12.0,3
2017,diffuse,20.0,3.28,7,11.17,12.0,2
4941,dharma,20.0,3.27,6,,12.0,2
2093,doctorate,20.0,3.38,9,13.78,12.0,3
3106,monetary,30.0,4.1,8,12.56,12.0,4
2073,dissent,85.0,3.56,7,11.44,12.0,2
3115,monumental,60.0,3.5,10,10.59,12.0,4
4962,el,0.0,4.56,2,,12.0,1
3122,mortality,60.0,3.9,9,12.35,12.0,4
3150,multiple,0.0,4.92,8,7.79,12.0,3
3143,movement,7.5,4.97,8,6.58,12.0,2
1856,crucial,50.0,4.28,7,10.68,12.0,2
1847,criteria,28.0,4.21,8,,12.0,4
3635,proxy,60.0,3.73,5,14.88,12.0,2
5206,roman,0.0,4.5,5,9.52,12.0,2
3630,provinces,15.0,4.03,9,,12.0,3
3633,provocative,80.0,3.44,11,12.21,12.0,4
3639,pub,15.0,4.23,3,12.05,12.0,1
1927,deficit,46.92307692307692,4.06,7,12.89,12.0,3
5137,allies,20.0,4.27,6,,12.0,2
3663,quandary,100.0,2.6,8,12.79,12.0,3
3661,quagmire,70.0,2.75,8,,12.0,2
1867,cuttlefish,50.0,2.53,10,12.88,12.0,3
3219,nominal,10.0,3.6,7,11.21,12.0,3
1875,datum,70.0,2.52,5,,12.0,2
3080,minimal,0.0,4.11,7,11.33,13.0,3
2804,interaction,30.0,4.29,11,9.42,13.0,4
307,extradition,40.0,3.28,11,13.76,13.0,4
3107,monetize,90.0,2.81,8,13.11,13.0,3
557,millennium,20.0,3.7,10,10.78,13.0,3
3420,peripheral,60.0,3.66,10,13.67,13.0,4
24,afghan,0.0,3.83,6,9.11,13.0,2
416,indigenous,80.0,4.16,10,13.41,13.0,4
2985,luminosity,100.0,2.9,10,11.21,13.0,5
3986,satanic,30.0,3.3,7,9.11,13.0,3
2974,lorry,16.428571428571427,3.21,5,13.56,13.0,2
3626,prototype,80.0,3.83,9,12.65,13.0,3
3618,prostate,30.0,3.67,8,15.0,13.0,2
2953,lithium,12.0,3.56,7,13.9,13.0,2
2944,limbo,60.0,3.31,5,9.21,13.0,2
3447,pinnacle,90.0,3.45,8,12.67,13.0,3
171,catholic,10.0,4.55,8,7.84,13.0,3
3838,repression,100.0,3.51,10,12.5,13.0,3
3038,measured,15.0,4.25,8,,13.0,2
3864,resilience,100.0,3.58,10,12.53,13.0,3
3876,respectively,32.5,4.45,12,,13.0,4
3160,muskeg,60.0,1.75,6,,13.0,2
3495,posh,40.0,3.4,4,11.88,13.0,1
3926,riposte,80.0,2.44,7,15.6,13.0,2
4026,sect,10.0,3.54,4,13.39,13.0,1
2793,integral,23.333333333333332,3.96,8,14.33,13.0,3
1123,amalgam,100.0,2.85,7,15.25,13.0,3
2134,duly,10.0,3.44,4,,13.0,2
1141,aneroid,40.0,1.51,7,11.8,13.0,3
1157,annul,62.5,2.49,5,12.65,13.0,2
1191,appointed,26.666666666666668,4.59,9,,13.0,3
2081,distraught,100.0,3.15,10,11.0,13.0,2
2079,distinctive,26.666666666666668,4.0,11,10.39,13.0,3
2075,dissolution,90.0,3.61,11,13.1,13.0,4
2062,disparate,50.0,3.26,9,16.0,13.0,3
2029,dire,40.0,3.66,4,11.63,13.0,1
1956,deploy,63.333333333333336,3.7,6,12.44,13.0,2
4638,venue,30.0,4.25,5,12.16,13.0,2
4690,warily,100.0,2.39,6,,13.0,3
1051,adversary,80.0,3.29,9,12.67,13.0,4
1065,affected,20.0,4.64,8,,13.0,3
2225,envoy,33.333333333333336,3.48,5,13.11,13.0,2
1100,alchemy,50.0,3.21,7,13.35,13.0,3
2208,enigmatic,100.0,3.11,9,14.0,13.0,4
2187,en,10.0,4.5,2,,13.0,1
2180,emission,50.0,3.7,8,13.26,13.0,3
1108,allege,30.0,3.18,6,12.81,13.0,2
5136,sans,5.0,3.58,4,,13.0,1
5142,mot,0.0,3.1,3,10.62,13.0,1
1597,cloister,100.0,2.75,8,14.71,13.0,2
1682,complementary,60.0,3.56,13,10.56,13.0,5
1407,bonds,17.5,4.27,5,,13.0,1
1489,cantata,0.0,2.44,7,14.33,13.0,3
1416,boron,20.0,2.92,5,,13.0,2
1689,composed,10.0,4.27,8,,13.0,2
1336,basal,20.0,3.4,5,11.42,13.0,2
1776,contingent,55.0,3.69,10,13.73,13.0,3
1743,conjure,100.0,3.1,7,11.37,13.0,2
1695,comprehensive,80.0,4.36,13,12.74,13.0,4
4410,tenure,70.0,3.93,6,15.79,13.0,2
668,phoenix,0.0,4.21,7,,13.0,2
657,pentagon,10.0,3.7,8,,13.0,3
2700,impede,80.0,3.14,6,13.26,13.0,2
2728,inconclusive,100.0,3.13,12,12.32,13.0,4
570,mosque,0.0,3.89,6,14.12,13.0,1
927,valerian,6.666666666666667,2.58,8,16.0,13.0,3
789,sectarian,50.0,3.27,9,13.64,13.0,3
4530,tribunal,30.0,3.88,8,13.59,13.0,3
4517,trauma,80.0,4.14,6,9.72,13.0,2
4536,trillion,0.0,3.79,8,8.94,13.0,2
3538,preoccupied,60.0,3.26,11,9.84,14.0,3
2949,liquidation,100.0,3.26,11,10.69,14.0,4
644,paleontology,30.0,2.79,12,12.83,14.0,5
3505,posting,10.0,4.39,7,,14.0,2
636,ottoman,0.0,3.62,7,10.94,14.0,3
2687,imam,0.0,3.5,4,15.8,14.0,2
110,bastion,10.0,3.31,7,15.35,14.0,2
48,amnesty,30.0,3.63,7,12.95,14.0,3
2772,innovation,100.0,4.32,10,12.68,14.0,4
609,nuncio,0.0,2.3,6,,14.0,2
2791,insurgent,80.0,3.2,9,13.88,14.0,3
1421,bounded,40.0,3.5,7,,14.0,2
8,aboriginal,40.0,3.78,10,14.75,14.0,5
359,graham,10.0,4.3,6,,14.0,2
4082,sharper,10.0,3.25,7,,14.0,2
3335,overt,40.0,3.31,5,14.62,14.0,2
2729,incontrovertible,60.0,2.46,16,13.25,14.0,6
1500,carnage,90.0,3.3,7,12.5,14.0,2
2066,disposed,70.0,3.55,8,,14.0,3
4990,cordon,5.0,3.14,6,13.43,14.0,2
3736,reciprocity,80.0,3.04,11,14.83,14.0,5
2509,generation,10.0,4.82,10,9.52,14.0,4
2511,genocide,100.0,3.91,8,13.2,14.0,3
4013,scrutiny,70.0,3.74,8,13.0,14.0,3
1998,detrimental,90.0,3.55,11,12.16,14.0,4
2452,forensic,66.66666666666667,3.75,8,13.3,14.0,3
450,jihad,0.0,3.49,5,15.38,14.0,2
3079,minatory,40.0,1.06,8,13.33,14.0,4
3976,salient,70.0,3.12,7,15.62,14.0,2
2441,foray,70.0,3.04,5,13.85,14.0,2
4413,terminology,40.0,3.68,11,11.11,14.0,5
1172,aphid,20.0,2.39,5,10.7,14.0,2
3100,moiety,60.0,2.59,6,,14.0,2
787,scullion,10.0,2.04,8,15.0,14.0,2
1837,craven,90.0,3.19,6,,14.0,2
2547,grisly,100.0,2.74,6,10.39,14.0,2
5193,da,0.0,4.54,2,,14.0,1
4040,selenium,10.0,2.92,8,14.67,14.0,3
2191,enclave,40.0,3.19,7,14.29,14.0,2
4491,tracery,90.0,2.26,7,11.62,14.0,3
1334,barrister,60.0,3.37,9,15.0,14.0,3
2895,laser,10.0,4.2,5,8.67,14.0,2
1930,definitive,50.0,3.8,10,,14.0,4
2888,landed,12.5,4.24,6,,14.0,2
3678,rachis,90.0,2.01,6,,14.0,2
1925,defer,50.0,3.2,5,11.88,14.0,2
3666,quell,80.0,3.0,5,13.58,14.0,1
998,accolade,100.0,2.82,8,12.43,14.0,3
15,activists,24.0,4.13,9,,,3
17,additionally,10.0,4.2,12,,,5
27,afghans,0.0,2.96,7,,,2
41,alchemical,20.0,2.5,10,15.64,15.64,4
50,analysts,46.666666666666664,3.84,8,,,3
52,android,10.0,4.42,7,13.89,13.89,2
55,angers,20.0,2.91,6,,,2
68,archivists,50.0,2.48,10,,,3
78,asserting,100.0,3.35,9,,,3
79,associated,10.0,4.89,10,,,4
81,atlantic,0.0,4.39,8,,,3
87,authorities,19.6875,4.63,11,,,4
104,bangkok,10.0,3.84,7,,,2
125,birther,10.0,2.34,7,,,2
132,bogs,35.0,2.85,4,,,1
139,brands,10.0,4.32,6,,,1
147,buffy,6.666666666666667,3.42,5,,,2
156,ce,10.0,3.83,2,,,1
176,championships,20.0,4.03,13,,,3
184,chiefs,0.0,4.07,6,,,1
190,citizens,7.5,4.72,8,,,3
193,clashes,20.0,3.53,7,,,2
194,cocos,15.0,2.58,5,,,2
195,coding,10.0,3.81,6,11.84,11.84,2
198,commanders,0.0,3.74,10,,,3
203,concerns,25.0,4.59,8,,,2
209,continuing,10.0,4.48,10,,,3
219,creatine,10.0,2.8,8,,,2
222,crocker,5.0,3.03,7,,,2
224,crowds,20.0,3.87,6,,,1
236,dammar,0.0,0.0,6,,,2
237,dangerously,20.0,3.47,11,,,4
240,defence,8.0,4.51,7,,,2
245,demonstrations,46.666666666666664,3.78,14,,,4
246,demonstrators,25.0,3.28,13,,,4
247,deputies,37.77777777777778,3.71,8,,,3
252,devonport,0.0,2.46,9,,,3
264,dozens,12.5,4.13,6,,,2
268,eu,0.0,4.62,2,,,1
270,earlier,10.0,4.98,7,,,2
271,easter,5.0,4.12,6,,,2
281,elections,0.0,4.66,9,,,3
282,elephants,0.0,3.81,9,,,3
284,emirate,5.0,2.75,7,,,3
285,emirates,10.0,3.73,8,,,4
295,eulogies,70.0,2.31,8,,,3
304,exiting,30.0,3.34,7,,,3
316,fearing,10.0,3.59,7,,,2
324,fielding,10.0,3.49,8,,,2
326,figaro,0.0,2.91,6,,,3
340,fr,0.0,4.09,2,,,1
355,goodyear,5.0,3.06,8,,,2
356,google,10.0,4.86,6,,,2
358,goths,30.0,2.76,5,,,1
360,graves,20.0,3.87,6,,,2
395,hundreds,0.0,4.61,8,,,2
399,hustler,10.0,2.98,7,12.74,12.74,2
410,iv,0.0,4.38,2,,,1
420,infected,23.333333333333332,4.13,8,,,3
426,insurgents,51.666666666666664,3.37,10,,,3
434,investigating,50.0,4.08,13,,,5
441,islanders,10.0,3.45,9,,,3
442,issued,12.5,4.73,6,,,2
462,kali,0.0,3.21,4,,,2
468,keck,0.0,2.54,4,,,1
476,kreutzer,0.0,1.89,8,,,2
477,krone,10.0,2.43,5,,,1
484,laboratories,0.0,3.72,12,,,5
487,latrobe,0.0,2.53,7,,,2
490,leafs,10.0,3.56,5,,,1
508,livable,0.0,2.8,7,8.25,8.25,3
520,magistrates,0.0,3.53,11,,,4
530,mangled,100.0,2.94,7,,,2
531,manilla,0.0,2.27,7,,,3
532,manning,10.0,3.86,7,,,2
551,memorial,20.0,4.41,8,8.32,8.32,4
564,moments,15.0,4.62,7,,,2
567,monuments,40.0,3.69,9,,,3
571,moths,40.0,3.21,5,,,1
572,motorway,10.0,3.46,8,7.95,7.95,3
605,nominations,50.0,3.82,11,,,4
617,observers,13.75,3.77,9,,,3
619,occasionally,20.0,4.39,12,,,5
621,officials,2.0,4.68,9,,,3
630,organized,10.0,4.51,9,,,3
631,organometallic,56.0,2.31,14,,,6
643,paleoanthropology,40.0,1.46,17,,,6
656,pebbles,12.857142857142858,3.17,7,,,2
664,phew,10.0,3.14,4,,,1
685,powered,10.0,4.25,7,,,2
689,premiers,10.0,3.12,8,,,2
699,prosecutors,80.0,3.64,11,,,4
700,protesters,33.333333333333336,4.0,10,,,3
725,rann,10.0,2.34,4,,,1
728,reactive,0.0,3.54,8,10.37,10.37,2
729,rebels,20.0,4.07,6,,,2
731,regional,4.285714285714286,4.72,8,10.95,10.95,3
732,regulations,10.0,4.5,11,,,4
733,regulators,30.0,3.59,10,,,4
734,relational,10.0,3.23,10,11.18,11.18,4
736,reloaded,20.0,2.91,8,,,3
737,remarkably,20.0,3.77,10,,,4
741,reportedly,18.0,4.13,10,,,4
743,representatives,0.0,4.52,15,,,6
745,republican,3.75,4.7,10,11.28,11.28,4
746,republicans,0.0,4.5,11,,,4
748,residencies,0.0,2.58,11,,,4
749,residents,11.666666666666666,4.64,9,,,3
751,responding,30.0,4.07,10,,,3
754,reviewing,20.0,3.92,9,,,3
759,roanoke,0.0,3.07,7,,,2
765,rosario,0.0,3.09,7,,,3
783,schistosomiasis,40.0,2.09,15,,,5
793,senators,10.0,4.1,8,,,3
794,separately,10.0,4.08,10,,,5
800,sheikh,0.0,3.6,6,,,1
802,shelling,55.714285714285715,3.18,8,,,2
805,sheriffs,0.0,3.14,8,,,2
807,shoal,36.666666666666664,2.93,5,13.07,13.07,1
809,shrinking,30.0,3.44,9,,,2
810,sites,0.0,4.74,5,,,1
817,smokey,10.0,3.27,6,,,2
828,soviets,0.0,3.59,7,,,2
830,spending,15.0,4.71,8,,,1
841,stimulation,10.0,3.7,11,8.63,8.63,4
848,subsequently,75.0,4.23,12,,,4
852,sumatra,0.0,3.03,7,,,3
856,supporting,20.0,4.71,10,,,3
859,survivors,30.0,4.1,9,,,3
874,tao,0.0,3.49,3,,,1
885,tensions,3.3333333333333335,3.78,8,,,2
886,terrace,10.0,3.88,7,9.89,9.89,2
888,thacker,10.0,2.4,7,,,2
904,transitional,10.0,3.64,12,12.21,12.21,4
905,tripoli,0.0,3.29,7,,,3
917,undersecretary,20.0,2.82,14,15.0,15.0,6
918,unfortunately,30.0,4.62,13,,,4
932,vehicles,2.857142857142857,4.62,8,,,3
935,victims,29.0,4.56,7,,,2
945,warsaw,10.0,3.66,6,,,2
949,westerners,0.0,3.16,10,,,3
957,witnesses,23.333333333333332,4.29,9,,,3
959,wranglers,20.0,2.33,9,,,2
977,abbreviations,90.0,3.04,13,,,4
980,abolished,100.0,3.62,9,,,4
986,abused,40.0,4.0,6,,,3
987,abuses,50.0,3.69,6,,,3
988,abusing,30.0,3.62,7,,,3
990,accelerated,70.0,3.75,11,10.11,10.11,5
992,accepted,10.0,4.67,8,,,3
997,acclaimed,90.0,3.7,9,,,3
1000,accounts,5.0,4.73,8,,,2
1001,accumulates,10.0,2.88,11,,,5
1004,accusations,100.0,3.85,11,,,4
1006,accused,28.26086956521739,4.46,7,,,3
1007,accuses,25.0,3.42,7,,,3
1008,accusing,0.0,3.74,8,,,3
1010,achieved,20.0,4.49,8,,,2
1012,achieving,30.0,4.03,9,,,3
1013,acidic,0.0,3.34,6,11.21,11.21,3
1014,acknowledged,25.0,4.08,12,,,4
1015,acknowledges,50.0,3.53,12,,,4
1017,acquired,42.5,4.4,8,,,2
1018,acquiring,80.0,3.8,9,,,3
1020,acquitted,70.0,3.44,9,,,3
1025,adamantly,100.0,2.69,9,,,4
1028,adaptations,90.0,3.38,11,,,4
1029,addiction,40.0,4.14,9,12.11,12.11,3
1033,addressed,20.0,4.26,9,,,2
1034,adjusting,0.0,3.71,9,,,3
1036,administered,60.0,3.96,12,,,5
1038,administrations,10.0,3.35,15,,,5
1040,administrators,5.0,3.85,14,,,5
1041,admins,10.0,3.04,6,,,2
1043,admitted,16.666666666666668,4.49,8,,,3
1045,adopted,15.0,4.51,7,,,3
1049,advancing,10.0,3.86,9,,,3
1053,advertisements,20.0,3.75,14,,,5
1054,advertising,7.5,4.54,11,9.95,9.95,4
1056,advisers,0.0,3.6,8,,,3
1057,advocated,70.0,3.6,9,,,4
1058,aerated,10.0,2.32,7,,,3
1063,affairs,20.0,4.67,7,,,2
1067,affiliated,90.0,3.96,10,,,4
1070,afterward,30.0,3.83,9,,,3
1073,agencies,0.0,4.54,8,,,3
1077,agreed,0.0,4.84,6,,,2
1078,agreeing,10.0,3.83,8,,,2
1080,agreements,40.0,4.12,10,,,3
1084,aiding,10.0,3.44,6,,,2
1086,aimed,13.333333333333334,4.25,5,,,2
1087,aiming,20.0,3.89,6,,,2
1091,aired,25.0,3.85,5,,,2
1092,airlifted,85.0,2.6,9,,,3
1094,airshow,40.0,2.58,7,,,2
1095,airspace,40.0,3.28,8,11.5,11.5,2
1099,alchemists,35.0,2.53,10,,,3
1102,alerted,45.0,3.32,7,,,3
1104,alighting,100.0,2.09,9,,,3
1105,aligns,70.0,2.88,6,,,2
1107,allegations,83.07692307692308,4.08,11,,,4
1109,alleged,46.0,4.37,7,12.05,12.05,2
1111,alleges,90.0,3.32,7,,,3
1117,altered,40.0,4.02,7,,,3
1120,altitudes,60.0,3.16,9,,,4
1121,aluminium,10.0,3.73,9,,,4
1126,ambassadors,0.0,3.55,11,,,4
1127,ambitions,80.0,3.64,9,,,3
1130,ambushed,100.0,3.21,8,,,3
1132,amounted,40.0,3.53,8,,,3
1134,amygdala,70.0,2.84,8,,,4
1139,anchored,52.0,3.46,8,,,3
1144,angered,40.0,3.29,7,,,3
1145,angled,20.0,3.27,6,,,2
1147,annexed,90.0,3.5,7,,,3
1151,announced,12.5,4.96,9,,,2
1153,announces,0.0,3.94,9,,,3
1154,announcing,11.666666666666666,3.87,10,,,3
1159,anonymity,90.0,3.39,9,13.44,13.44,5
1167,antiparallel,90.0,1.81,12,,,5
1168,antivenom,80.0,2.01,9,,,4
1169,ants,10.0,3.72,4,,,1
1173,aphids,70.0,2.63,6,,,2
1174,apologies,30.0,3.85,9,,,4
1175,appalling,100.0,3.46,9,12.21,12.21,3
1179,appealed,77.5,3.83,8,,,3
1180,appealing,60.0,3.95,9,,,3
1183,appearances,30.0,4.09,11,,,4
1184,appeared,18.46153846153846,4.83,8,,,3
1185,appearing,15.0,4.15,9,,,3
1186,appears,0.0,4.84,7,,,2
1189,applications,10.0,4.64,12,,,4
1192,approached,18.333333333333332,4.16,10,,,3
1194,approvals,3.3333333333333335,3.13,9,,,3
1196,approved,6.666666666666667,4.64,8,,,2
1197,approves,10.0,3.42,8,,,3
1201,archangels,30.0,2.38,10,,,3
1205,archivist,30.0,2.8,9,13.79,13.79,3
1207,argues,20.0,4.04,6,,,2
1208,arguments,40.0,4.33,9,,,3
1210,armed,0.0,4.59,5,8.72,8.72,1
1211,arming,10.0,3.14,6,,,2
1217,arranged,36.666666666666664,4.31,8,,,3
1219,arrangements,25.0,4.23,12,,,4
1221,arrested,9.411764705882351,4.64,8,,,3
1224,arrived,10.0,4.79,7,,,2
1227,articles,10.0,4.71,8,,,3
1228,artifacts,80.0,3.72,9,,,3
1231,artwork,10.0,4.11,7,7.32,7.32,2
1235,assassinated,90.0,3.39,12,,,5
1237,assaults,35.0,3.48,8,,,2
1238,assemblages,80.0,2.59,11,,,4
1239,assembled,30.0,3.96,9,,,3
1240,asserted,50.0,3.59,8,,,3
1241,asserts,50.0,3.38,7,,,2
1242,assesses,60.0,2.93,8,,,3
1243,asset,0.0,4.23,5,11.79,11.79,2
1248,assisted,0.0,4.1,8,,,3
1249,assisting,20.0,3.79,9,,,3
1250,assists,20.0,4.03,7,,,2
1257,atmospheres,20.0,2.89,11,,,4
1258,atmospheric,40.0,3.84,11,10.11,10.11,4
1260,atrocities,100.0,3.53,10,,,4
1263,attacking,0.0,4.29,9,,,3
1264,attacks,6.666666666666667,4.68,7,,,2
1266,attempted,16.666666666666668,4.42,9,8.7,8.7,3
1267,attempting,0.0,4.27,10,,,3
1268,attempts,0.0,4.5,8,,,2
1270,attended,15.0,4.47,8,,,3
1271,attending,0.0,4.31,9,,,3
1273,attentively,60.0,2.51,11,,,5
1275,attracted,7.5,4.31,9,,,3
1276,attracting,10.0,3.69,10,,,3
1278,attractions,10.0,3.9,11,,,3
1279,attributed,80.0,4.05,10,,,4
1280,auctioneers,100.0,2.78,11,,,3
1282,audiences,40.0,4.02,9,,,3
1284,auditing,46.666666666666664,3.26,8,,,3
1285,auditors,40.0,3.25,8,,,3
1294,avenues,40.0,3.5,7,,,3
1296,averaged,20.0,3.85,8,,,4
1297,averaging,0.0,3.73,9,,,4
1301,avoiding,10.0,4.07,8,,,3
1303,awaiting,30.0,3.75,8,,,3
1304,awakened,75.0,3.3,8,,,4
1305,awarded,18.0,4.35,7,,,3
1306,awarding,10.0,3.4,8,,,3
1307,awards,10.0,4.71,6,,,2
1308,awoken,60.0,2.72,6,,,3
1309,axonal,50.0,2.32,6,13.83,13.83,3
1311,backers,25.0,3.23,7,,,2
1313,backpack,40.0,3.78,8,5.38,5.38,2
1315,baht,10.0,2.94,4,,,1
1317,bailout,83.33333333333333,3.16,7,,,2
1319,balconies,10.0,3.04,9,,,3
1324,banged,90.0,3.42,6,,,2
1327,barbs,80.0,2.81,5,,,1
1335,bars,40.0,4.45,4,,,1
1339,based,0.0,5.51,5,,,1
1344,battles,10.0,4.18,7,,,2
1345,battling,30.0,3.69,8,,,2
1347,bears,15.0,4.34,5,,,1
1349,beating,15.0,4.43,7,,,2
1352,behalf,40.0,4.42,6,,,2
1353,behaved,20.0,3.59,7,,,3
1355,behaviour,36.666666666666664,4.36,9,,,3
1356,beheaded,100.0,3.22,8,,,3
1359,believed,7.5,4.75,8,,,2
1360,believes,10.0,4.43,8,,,2
1361,belonged,50.0,4.01,8,,,3
1363,benchmark,40.0,3.6,9,12.28,12.28,2
1364,bereaved,100.0,2.9,8,12.05,12.05,3
1372,bids,60.0,3.87,4,,,1
1374,billed,20.0,3.59,6,,,2
1377,biodiversity,70.0,3.47,12,14.47,14.47,5
1379,biophysicist,90.0,1.49,12,16.79,16.79,4
1384,blamed,20.0,3.9,6,,,2
1385,blames,25.0,3.55,6,,,2
1387,blasts,20.0,3.49,6,,,1
1388,bleeding,50.0,4.08,8,,,2
1394,blocked,12.0,4.31,7,,,2
1395,blog,0.0,4.73,4,16.55,16.55,1
1396,bloodied,20.0,2.75,8,,,2
1400,boarded,17.5,3.47,7,,,2
1401,boarding,0.0,3.96,8,9.0,9.0,2
1402,boards,10.0,4.31,6,,,1
1410,booming,50.0,3.43,7,,,2
1412,boosts,35.0,3.41,6,,,1
1414,borders,5.0,4.26,7,,,2
1417,borrowing,20.0,3.75,9,,,3
1423,boycotted,100.0,2.94,9,,,3
1426,branches,20.0,4.21,8,,,2
1428,branding,46.666666666666664,3.77,8,,,2
1432,bribes,55.0,3.3,6,,,2
1433,bridges,10.0,4.1,7,,,2
1437,brings,10.0,4.61,6,,,1
1440,broadband,10.0,3.69,9,13.83,13.83,2
1442,broadcasting,10.0,4.02,12,9.53,9.53,3
1443,broadcasts,25.0,3.5,10,,,2
1444,broadened,60.0,3.04,9,,,3
1445,broader,10.0,4.01,7,,,2
1447,brokered,70.0,2.8,8,,,3
1451,broods,100.0,2.41,6,,,1
1454,brutally,40.0,3.59,8,,,3
1461,bulging,80.0,3.03,7,,,2
1462,bumble,30.0,2.97,6,7.27,7.27,2
1464,buoys,60.0,2.77,5,,,1
1466,burned,0.0,4.31,6,,,2
1470,bursting,80.0,3.49,8,,,2
1481,campaigning,20.0,3.62,11,,,3
1483,canceled,15.0,3.9,8,,,3
1486,candidates,6.0,4.56,10,,,4
1490,capabilities,0.0,4.11,12,,,5
1496,captured,40.0,4.44,8,,,2
1497,capturing,10.0,3.76,9,,,3
1499,caring,10.0,4.2,6,,,2
1501,carriers,5.0,4.02,8,,,2
1503,carved,20.0,3.88,6,,,2
1505,casinos,10.0,3.47,7,,,3
1507,casts,40.0,3.58,5,,,1
1508,casualties,70.0,3.93,10,,,3
1511,caused,10.0,4.88,6,,,1
1513,cavalryman,100.0,2.09,10,9.5,9.5,4
1516,ceased,60.0,3.81,6,,,2
1517,ceasefire,68.33333333333333,3.32,9,11.57,11.57,3
